country,country_code,iso2,source,Date,Song,Artist,songID,youtube_songID,youtube_videoID,youtube_video_type,youtube_search_match_score,youtube_title,youtube_duration
South Korea,KOR,KR,Melon Chart,2004,평화의 날,에픽 하이 (Epik High),평화의 날₩에픽 하이 (epik high),평화의 날₩에픽하이(EPIK HIGH),xOALAXrPr6E,youtube video,0.86,평화의 날,
South Korea,KOR,KR,Melon Chart,2000,가니,진주,가니₩진주,가니₩진주,LbTZf3PumWg,youtube music,1.0,가니,
South Korea,KOR,KR,Melon Chart,1965,울어라 열풍아,이미자,울어라 열풍아₩이미자,울어라 열풍아₩이미자,vkSbNz1BlYQ,youtube music,1.0,울어라 열풍아,
South Korea,KOR,KR,Melon Chart,1995,이브의 경고,박미경,이브의 경고₩박미경,이브의 경고₩박정현,hHyMXcGLDbY,youtube music,0.78,이브의 경고,
South Korea,KOR,KR,Melon Chart,1994,"서울, 이곳은",장철웅,"서울, 이곳은₩장철웅",서울 이곳은₩장철웅,axmo2W0vk5E,youtube music,0.84,서울 이곳은,
South Korea,KOR,KR,Melon Chart,1968,그리움은 가슴마다,이미자,그리움은 가슴마다₩이미자,그리움은 가슴마다₩이미자,ooxqYTqw6lY,youtube music,1.0,그리움은 가슴마다,
South Korea,KOR,KR,Melon Chart,1991,흩어진 나날들,강수지,흩어진 나날들₩강수지,흩어진 나날들₩강수지,xW-IyFuzamo,youtube music,1.0,흩어진 나날들,
South Korea,KOR,KR,Melon Chart,1967,애인,현미,애인₩현미,애인₩현미,uOrkuZD0Z7c,youtube music,1.0,애인,
South Korea,KOR,KR,Melon Chart,1993,난 멈추지 않는다,잼,난 멈추지 않는다₩잼,난 멈추지 않는다₩이정열,9sCyulO23RU,youtube music,0.82,난 멈추지 않는다,
South Korea,KOR,KR,Melon Chart,1988,초연,김연숙,초연₩김연숙,초연₩김연숙,kGp3B997oIM,youtube music,1.0,초연,
South Korea,KOR,KR,Melon Chart,2009,전화 한 번 못하니 (Feat. 미스에스 태혜영),왁스,전화 한 번 못하니 (feat. 미스에스 태혜영)₩왁스,전화 한 번 못하니 (feat. 미스에스 태혜영)₩왁스,SXQWAFF7cEw,youtube music,1.0,전화 한 번 못하니 (feat. 미스에스 태혜영),
South Korea,KOR,KR,Melon Chart,2007,비밀번호 486,윤하 (Younha),비밀번호 486₩윤하 (younha),비밀번호 486₩Younha,elulW4MAsP0,youtube music,0.79,비밀번호 486,
South Korea,KOR,KR,Melon Chart,2001,인형 (Duet. 신혜성),이지훈,인형 (duet. 신혜성)₩이지훈,인형 (Duet 신혜성)₩이지훈,BqqLAkWwzIU,youtube music,0.91,인형 (Duet 신혜성),
South Korea,KOR,KR,Melon Chart,2000,Time Out,제이,time out₩제이,Time Out₩제이밤,sFwNOEkNoqk,youtube video,0.95,Time Out,
South Korea,KOR,KR,Melon Chart,2005,꽃들은 지고,이수영,꽃들은 지고₩이수영,꽃들은 지고₩이수영,XcpEKa-an1k,youtube music,1.0,꽃들은 지고,
South Korea,KOR,KR,Melon Chart,1998,왜불러,디바,왜불러₩디바,왜불러 (MR)₩Music For U,qtHmsMtSPmQ,youtube music,0.25,왜불러 (MR),250.0
South Korea,KOR,KR,Melon Chart,1993,언젠가는,이상은,언젠가는₩이상은,언젠가는₩이상은,jy9R2FN9Lek,youtube music,1.0,언젠가는,
South Korea,KOR,KR,Melon Chart,1986,바다에 누워,높은음자리,바다에 누워₩높은음자리,바다에 누워₩높은음자리,Czn2JOH6_T8,youtube music,1.0,바다에 누워,
South Korea,KOR,KR,Melon Chart,2003,Try To Remember,성시경,try to remember₩성시경,성시경(Sung Si Kyung) - Try To Remember₩Stone Music Entertainment,rwL8H41MOvc,youtube video,0.43,성시경(Sung Si Kyung) - Try To Remember,168.0
South Korea,KOR,KR,Melon Chart,2003,제비,김건모,제비₩김건모,제비₩김건모,cuKTuSXSnBs,youtube music,1.0,제비,
South Korea,KOR,KR,Melon Chart,1998,널 위해 준비된 사랑,김조한,널 위해 준비된 사랑₩김조한,널 위해 준비된 사랑₩김조한,xYud0u9bs2c,youtube video,1.0,널 위해 준비된 사랑,
South Korea,KOR,KR,Melon Chart,2002,미안해,김장훈,미안해₩김장훈,미안해₩김장훈,oxFXJfn9-Vc,youtube music,1.0,미안해,
South Korea,KOR,KR,Melon Chart,1990,아침,Various Artists,아침₩various artists,아침₩Various Artists,fneF93VWYcU,youtube music,1.0,아침,
South Korea,KOR,KR,Melon Chart,2001,동경,박효신,동경₩박효신,동경₩박효신,bBVUTXtF0l0,youtube music,1.0,동경,
South Korea,KOR,KR,Melon Chart,1999,지각,유리상자,지각₩유리상자,지각₩유리상자,Y5F5S_zx2eg,youtube music,1.0,지각,
South Korea,KOR,KR,Melon Chart,1989,마지막 나의 모습,이승철,마지막 나의 모습₩이승철,마지막 나의 모습₩이승철,aLgL7qUQK0U,youtube music,1.0,마지막 나의 모습,
South Korea,KOR,KR,Melon Chart,2001,Never Again,이수영,never again₩이수영,Never Again₩이수영,clwgrtjvHjs,youtube music,1.0,Never Again,
South Korea,KOR,KR,Melon Chart,1993,알수 없는 이별,양수경,알수 없는 이별₩양수경,알 수 없는 이별₩양수경,BeTJNprer0E,youtube music,0.87,알 수 없는 이별,
South Korea,KOR,KR,Melon Chart,1997,결혼해줘,임창정,결혼해줘₩임창정,결혼해줘₩임창정,QnYINF8ucnY,youtube music,1.0,결혼해줘,
South Korea,KOR,KR,Melon Chart,1975,당신은 몰라,검은 나비,당신은 몰라₩검은 나비,검은나비(최헌) - 당신은 몰라 1974₩WarZimi,0LIpPS652Ks,youtube video,0.4,검은나비(최헌) - 당신은 몰라 1974,217.0
South Korea,KOR,KR,Melon Chart,1999,사랑과 영혼 (Feat. 김태영),클론,사랑과 영혼 (feat. 김태영)₩클론,클론 - 사랑과 영혼(Feat. 김태영)₩알럽뮤,TlXt-rJeoRc,youtube video,0.76,클론 - 사랑과 영혼(Feat. 김태영),
South Korea,KOR,KR,Melon Chart,1999,미안해 널 미워해,자우림,미안해 널 미워해₩자우림,미안해 널 미워해₩자우림,rBa4ZYxI4vM,youtube music,1.0,미안해 널 미워해,
South Korea,KOR,KR,Melon Chart,1987,난 네가 좋아,김승진,난 네가 좋아₩김승진,난 네가 좋아 - 김승진(1987)₩UnInvited Guest,RDbGXQ7n97U,youtube video,0.45,난 네가 좋아 - 김승진(1987),200.0
South Korea,KOR,KR,Melon Chart,1997,연인,룰라,연인₩룰라,연인₩룰라,hi6b1xa80N4,youtube music,1.0,연인,
South Korea,KOR,KR,Melon Chart,1984,첫사랑이야,이용,첫사랑이야₩이용,첫사랑이야₩이용,dtQbzvJ6p4M,youtube music,1.0,첫사랑이야,
South Korea,KOR,KR,Melon Chart,2001,축복,강성훈,축복₩강성훈,Chukbok₩Kang Sunghun,cU0EB-BYApM,youtube music,0.0,Chukbok,280.0
South Korea,KOR,KR,Melon Chart,1997,뿌요 뿌요,유피,뿌요 뿌요₩유피,뿌요뿌요₩유피,tPqfoWF5CJ0,youtube music,0.77,뿌요뿌요,
South Korea,KOR,KR,Melon Chart,1980,당신은 누구시길래,심수봉,당신은 누구시길래₩심수봉,당신은 누구시길래₩심수봉,ygt9nJ5hoeY,youtube music,1.0,당신은 누구시길래,
South Korea,KOR,KR,Melon Chart,2007,Evergreen (Feat. 이지혜),Pk 헤만,evergreen (feat. 이지혜)₩pk 헤만,PK헤만 - Evergreen(feat. 이지혜)₩Brightriver87,TGhFh9fF0Zw,youtube video,0.64,PK헤만 - Evergreen(feat. 이지혜),197.0
South Korea,KOR,KR,Melon Chart,1993,하여가(何如歌),서태지와 아이들,하여가(何如歌)₩서태지와 아이들,서태지와 아이들(Seotaiji and Boys) - 하여가(Anyhow Song) M/V₩Seo Taiji,L-AxO7EPU8c,youtube video,0.29,서태지와 아이들(Seotaiji and Boys) - 하여가(Anyhow Song) M/V,295.0
South Korea,KOR,KR,Melon Chart,1972,옛생각,조영남,옛생각₩조영남,옛생각₩조영남,RWVS5_QPANw,youtube music,1.0,옛생각,
South Korea,KOR,KR,Melon Chart,1981,우리만나요 처음만난 그곳에서,백영규,우리만나요 처음만난 그곳에서₩백영규,우리 만나요 처음 만난 그곳에서₩백영규,h7GXI4jUjnM,youtube music,0.84,우리 만나요 처음 만난 그곳에서,
South Korea,KOR,KR,Melon Chart,2005,제자리 걸음,김종국,제자리 걸음₩김종국,제자리 걸음₩김종국,NUcJPLRf0Vo,youtube music,1.0,제자리 걸음,
South Korea,KOR,KR,Melon Chart,1989,친구에게,임지훈,친구에게₩임지훈,친구에게  임지훈₩신기석,WF6O29yyVJc,youtube video,0.74,친구에게  임지훈,247.0
South Korea,KOR,KR,Melon Chart,2007,같은 베개...,테이,같은 베개...₩테이,테이 - 같은 베개₩신자유,RF_PZ2pf2Fs,youtube video,0.43,테이 - 같은 베개,265.0
South Korea,KOR,KR,Melon Chart,1996,겨울이야기,Dj Doc,겨울이야기₩dj doc,겨울 이야기 (Radio Version)₩디제이 디오씨(DJ DOC),qah95aY6FT4,youtube music,0.38,겨울 이야기 (Radio Version),236.0
South Korea,KOR,KR,Melon Chart,1982,남포동 부르스,김수희,남포동 부르스₩김수희,남포동 부루스₩김수희,LGfnWJS8x7Y,youtube music,0.8,남포동 부루스,
South Korea,KOR,KR,Melon Chart,1983,내 마음 당신곁으로,김정수,내 마음 당신곁으로₩김정수,내 마음 당신곁으로₩김정수,FUVE5TP_mjw,youtube music,1.0,내 마음 당신곁으로,
South Korea,KOR,KR,Melon Chart,1998,널 보낸 이유 (Live),이승철,널 보낸 이유 (live)₩이승철,이승철  -  널 보낸 이유₩음악한줌,HU9vLEnr1Do,youtube video,0.5,이승철  -  널 보낸 이유,217.0
South Korea,KOR,KR,Melon Chart,2006,Maybe I Love You (Feat. 빅톤),걸 프렌즈,maybe i love you (feat. 빅톤)₩걸 프렌즈,Maybe I Love You (feat. 빅톤)₩걸프렌즈(Girl Friends),kc69dXlxE34,youtube music,0.78,Maybe I Love You (feat. 빅톤),
South Korea,KOR,KR,Melon Chart,2004,해바라기 (그녀에게..),박상민,해바라기 (그녀에게..)₩박상민,해바라기 (그녀에게...)₩박상민 (Park Sang Min),QHMHRAiLSVc,youtube music,0.65,해바라기 (그녀에게...),249.0
South Korea,KOR,KR,Melon Chart,2003,Chiki Chiki-Love Song,여행스케치,chiki chiki-love song₩여행스케치,Chiki Chiki love song-여행스케치 노래방 반주 악보 MR 가사 코드 영상(나도스타방송)₩나도스타방송,IubSE9Z1Gqs,youtube video,0.49,Chiki Chiki love song-여행스케치 노래방 반주 악보 MR 가사 코드 영상(나도스타방송),229.0
South Korea,KOR,KR,Melon Chart,2003,Goodbye,이수영,goodbye₩이수영,Goodbye₩이수영,Mk2yZjO8DoA,youtube music,1.0,Goodbye,
South Korea,KOR,KR,Melon Chart,2009,터질 것 같아,지아,터질 것 같아₩지아,터질 것 같아₩지아,FmaSeuBl8Dg,youtube music,1.0,터질 것 같아,
South Korea,KOR,KR,Melon Chart,1996,늘 지금처럼 (Come On Baby Tonight),이예린,늘 지금처럼 (come on baby tonight)₩이예린,이예린 - 늘 지금처럼 (Come On Baby Tonight) 가사₩푸른소년,3ytGUEhGaMw,youtube video,0.84,이예린 - 늘 지금처럼 (Come On Baby Tonight) 가사,
South Korea,KOR,KR,Melon Chart,1989,아직도 못다한 이야기,전영록,아직도 못다한 이야기₩전영록,아직도 못다한 이야기₩전영록,8fjX-WEbVrM,youtube music,1.0,아직도 못다한 이야기,
South Korea,KOR,KR,Melon Chart,1979,못잊어,패티김,못잊어₩패티김,못잊어₩패티김,AZwtzddohpo,youtube music,1.0,못잊어,
South Korea,KOR,KR,Melon Chart,1984,잃어버린 정,김수희,잃어버린 정₩김수희,잃어버린 정₩김수희,WK6n4XBplX8,youtube music,1.0,잃어버린 정,
South Korea,KOR,KR,Melon Chart,2007,그대 내게 다시,럼블피쉬,그대 내게 다시₩럼블피쉬,그대 내게 다시₩변진섭,dI6BhDwvTB4,youtube music,0.7,그대 내게 다시,256.0
South Korea,KOR,KR,Melon Chart,1971,바다가 육지라면,조미미,바다가 육지라면₩조미미,바다가 육지라면₩조미미,2aX0vzNXDmM,youtube music,1.0,바다가 육지라면,
South Korea,KOR,KR,Melon Chart,1992,애수,김완선,애수₩김완선,애수₩김완선,Ai0H4okWAf0,youtube music,1.0,애수,
South Korea,KOR,KR,Melon Chart,1980,기다리는 여심,계은숙,기다리는 여심₩계은숙,기다리는 여심₩계은숙,79J2R-rFaLI,youtube music,1.0,기다리는 여심,
South Korea,KOR,KR,Melon Chart,1974,내 노래에 날개가 있다면,윤지영,내 노래에 날개가 있다면₩윤지영,내 노래에 날개가 있다면₩윤지영,XjlLQlNhSws,youtube music,1.0,내 노래에 날개가 있다면,
South Korea,KOR,KR,Melon Chart,1979,제3한강교,혜은이,제3한강교₩혜은이,제3한강교₩혜은이,T0bEUZlcUtw,youtube music,1.0,제3한강교,
South Korea,KOR,KR,Melon Chart,2005,겁쟁이,버즈,겁쟁이₩버즈,겁쟁이₩버즈,qkIrcN04AyQ,youtube music,1.0,겁쟁이,
South Korea,KOR,KR,Melon Chart,2000,Upt Paradoxxx,업타운,upt paradoxxx₩업타운,UPT Paradoxxx(Song Ver.)₩Uptown,J6YlszBOIPo,youtube music,0.52,UPT Paradoxxx(Song Ver.),246.0
South Korea,KOR,KR,Melon Chart,1973,우리들의 이야기,윤형주,우리들의 이야기₩윤형주,우리들의 이야기₩윤형주,CwttEi0FAUM,youtube music,1.0,우리들의 이야기,
South Korea,KOR,KR,Melon Chart,1965,진주 조개 잡이,박재란,진주 조개 잡이₩박재란,진주 조개잡이₩박재란,OWbCrVXYKro,youtube music,0.86,진주 조개잡이,
South Korea,KOR,KR,Melon Chart,1999,Blue Day,포지션,blue day₩포지션,Blue day₩포지션,3EzWRaiTUgc,youtube music,1.0,Blue day,
South Korea,KOR,KR,Melon Chart,1969,님아,펄 시스터즈,님아₩펄 시스터즈,님아!₩펄 시스터즈,ZFlknYZO_Uw,youtube music,0.82,님아!,
South Korea,KOR,KR,Melon Chart,1972,해변의 여인,나훈아,해변의 여인₩나훈아,해변의 여인₩나훈아,8niQwzWzy-0,youtube music,1.0,해변의 여인,
South Korea,KOR,KR,Melon Chart,1998,비원(悲願),박상민,비원(悲願)₩박상민,박상민  //  비원 / 지중해~~ 9곡모음  [Park Sang Min - Best Song Collection]₩서윤덕,Pq2vyKLTaBs,youtube video,0.079,박상민  //  비원 / 지중해~~ 9곡모음  [Park Sang Min - Best Song Collection],2322.0
South Korea,KOR,KR,Melon Chart,1992,Main Title : Love Theme 여명의 눈동자,최경식,main title : love theme 여명의 눈동자₩최경식,01 MAIN TITLE LOVE THEME 여명의 눈동자₩최경식의 드라마 음악,KvNA-Al5npI,youtube video,0.83,01 MAIN TITLE LOVE THEME 여명의 눈동자,
South Korea,KOR,KR,Melon Chart,1987,하얀밤에,전영록,하얀밤에₩전영록,하얀밤에₩전영록,PtmcRiqxQHY,youtube music,1.0,하얀밤에,
South Korea,KOR,KR,Melon Chart,1979,열애,윤시내,열애₩윤시내,열애₩윤시내,YvO6Iy2IOqA,youtube music,1.0,열애,
South Korea,KOR,KR,Melon Chart,1998,처음 주신 사랑,유리상자,처음 주신 사랑₩유리상자,처음 주신 사랑₩유리상자,nYqgziEptdE,youtube music,1.0,처음 주신 사랑,
South Korea,KOR,KR,Melon Chart,1995,너의 곁으로,이승철,너의 곁으로₩이승철,너의 곁으로₩이승철,vb8oQT4bess,youtube music,1.0,너의 곁으로,
South Korea,KOR,KR,Melon Chart,1987,아디오스 내사랑,임병수,아디오스 내사랑₩임병수,아디오스 내 사랑₩임병수,7PKvpsqL-KM,youtube music,0.87,아디오스 내 사랑,
South Korea,KOR,KR,Melon Chart,1995,이별 공식,R.ef,이별 공식₩r.ef,이별 공식₩R.ef,uYnB-I6eX5U,youtube video,1.0,이별 공식,
South Korea,KOR,KR,Melon Chart,2003,거부,빅마마,거부₩빅마마,거부₩빅마마,K_PyeRM-9zU,youtube music,1.0,거부,
South Korea,KOR,KR,Melon Chart,1968,딜라일라,조영남,딜라일라₩조영남,딜라일라₩조영남,YjKMiEZV0cc,youtube music,1.0,딜라일라,
South Korea,KOR,KR,Melon Chart,2000,서방님,이소은,서방님₩이소은,이소은 - 서방님₩이랄라,eU5DMp8Rf8Q,youtube video,0.67,이소은 - 서방님,300.0
South Korea,KOR,KR,Melon Chart,2002,어떤가요,화요비,어떤가요₩화요비,어떤가요₩화요비,E2CQp6vHtXg,youtube music,1.0,어떤가요,
South Korea,KOR,KR,Melon Chart,1996,취중진담(醉中眞談),전람회,취중진담(醉中眞談)₩전람회,전람회 - 취중진담₩Jamie G,lmKKoOq3A4o,youtube video,0.33,전람회 - 취중진담,318.0
South Korea,KOR,KR,Melon Chart,1987,성숙,민해경,성숙₩민해경,성숙₩민해경,8__sP0PBLz4,youtube music,1.0,성숙,
South Korea,KOR,KR,Melon Chart,2006,바람만바람만,"김종국, Sg 워너비","바람만바람만₩김종국, sg 워너비",바람만바람만 (바람만바람만)₩김종국 & SG워너비,1QRKs0As3lA,youtube music,0.6,바람만바람만 (바람만바람만),260.0
South Korea,KOR,KR,Melon Chart,2006,사랑한다는 말,김종국,사랑한다는 말₩김종국,사랑한다는 말₩김종국,EjE6wObDsO4,youtube music,1.0,사랑한다는 말,
South Korea,KOR,KR,Melon Chart,1979,이빠진 동그라미,활주로,이빠진 동그라미₩활주로,이빠진 동그라미₩우진,iucsPcJ77Bk,youtube music,0.76,이빠진 동그라미,
South Korea,KOR,KR,Melon Chart,2003,차마...,성시경,차마...₩성시경,차마...₩성시경,SR29CCtJGJ4,youtube music,1.0,차마...,
South Korea,KOR,KR,Melon Chart,2007,오아시스 (Feat. 이재훈),브라운아이드걸스,오아시스 (feat. 이재훈)₩브라운아이드걸스,오아시스₩Brown Eyed Girls,FMqNVRzHXXE,youtube music,0.18,오아시스,234.0
South Korea,KOR,KR,Melon Chart,2000,가시나무,조성모,가시나무₩조성모,가시나무₩조성모,5kXHfQW9HSg,youtube music,1.0,가시나무,
South Korea,KOR,KR,Melon Chart,2000,왠지 느낌이 좋아,여행스케치,왠지 느낌이 좋아₩여행스케치,왠지 느낌이 좋아₩여행스케치,utLOdeyNarM,youtube music,1.0,왠지 느낌이 좋아,
South Korea,KOR,KR,Melon Chart,1977,오동잎,최헌,오동잎₩최헌,오동잎₩최헌,0eWwWerw7jo,youtube music,1.0,오동잎,
South Korea,KOR,KR,Melon Chart,1980,제 7광구,정난이,제 7광구₩정난이,제 7광구₩정난이,kCbtqtQu4lQ,youtube music,1.0,제 7광구,
South Korea,KOR,KR,Melon Chart,2006,I Go,럼블피쉬,i go₩럼블피쉬,럼블피쉬(Rumble Fish) - I Go₩가요올드스쿨,MfMdGJ8yTPg,youtube video,0.37,럼블피쉬(Rumble Fish) - I Go,197.0
South Korea,KOR,KR,Melon Chart,1989,탄생,이상원,탄생₩이상원,탄생₩이상원,vYh3oDmWCxs,youtube music,1.0,탄생,
South Korea,KOR,KR,Melon Chart,1976,애심,전영록,애심₩전영록,애심₩전영록,8KMuj-TWRsY,youtube music,1.0,애심,
South Korea,KOR,KR,Melon Chart,1985,물망초,황선형,물망초₩황선형,물망초₩황선형,7VdZ1W0CIAc,youtube music,1.0,물망초,
South Korea,KOR,KR,Melon Chart,1980,빙빙빙,하성관,빙빙빙₩하성관,빙빙빙₩하성관,h4CCktXd_0I,youtube music,1.0,빙빙빙,
South Korea,KOR,KR,Melon Chart,1998,Everybody,진주,everybody₩진주,Everybody₩V!VO,tRcWiQ2wFgE,youtube music,0.75,Everybody,192.0
South Korea,KOR,KR,Melon Chart,1996,혼자만의 겨울,강수지,혼자만의 겨울₩강수지,혼자만의 겨울₩강수지,56ZbwskQhpo,youtube music,1.0,혼자만의 겨울,
South Korea,KOR,KR,Melon Chart,2009,Abracadabra,브라운아이드걸스,abracadabra₩브라운아이드걸스,Abracadabra₩브라운아이드걸스,LsKzPtlG7DI,youtube music,1.0,Abracadabra,
South Korea,KOR,KR,Melon Chart,2006,사랑은 이별을 데리고 오다 (New Ver.),손호영,사랑은 이별을 데리고 오다 (new ver.)₩손호영,손호영의 사랑은 이별을 데리고 오다 (New Ver.)₩행운의학(이강학),KGiIsyurSkc,youtube video,0.81,손호영의 사랑은 이별을 데리고 오다 (New Ver.),
South Korea,KOR,KR,Melon Chart,1985,내 하나의 사람은 가고,임희숙,내 하나의 사람은 가고₩임희숙,내 하나의 사람은 가고₩임희숙,M5bAsjk9zAY,youtube music,1.0,내 하나의 사람은 가고,
